frame,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14
1759,0.408514,0.000339,0.924559,0.000035,0.000055,0.000093,0.000027,0.903804,0.003011,0.000587,0.432413,0.000252,0.000088,0.000275,0.000498
1760,0.000392,0.000000,0.000040,0.999615,0.000213,0.000011,0.000340,0.000200,0.000601,0.007487,0.151428,0.000123,0.000016,0.000012,0.000028
1761,0.352945,0.000293,0.936276,0.000055,0.000053,0.000100,0.000033,0.905996,0.003426,0.000634,0.378397,0.000274,0.000098,0.000265,0.000525
1762,0.382731,0.000326,0.927486,0.000055,0.000057,0.000101,0.000034,0.898059,0.003302,0.000597,0.415034,0.000271,0.000096,0.000258,0.000510
1763,0.008906,0.000160,0.996043,0.000107,0.000054,0.000160,0.000071,0.996282,0.004333,0.005023,0.002164,0.000093,0.000124,0.000199,0.000778
1764,0.000999,0.000052,0.998786,0.000260,0.000079,0.000195,0.000160,0.987888,0.004837,0.009422,0.001733,0.000118,0.000157,0.000257,0.000940
1765,0.002370,0.000016,0.997402,0.000159,0.000760,0.000925,0.000630,0.582121,0.007200,0.145917,0.007588,0.000705,0.000795,0.000626,0.002016
1766,0.003126,0.000008,0.998036,0.000062,0.000298,0.000586,0.000404,0.324285,0.003482,0.184879,0.007029,0.000496,0.000389,0.000517,0.002006
1767,0.003287,0.000014,0.997937,0.000034,0.000430,0.000817,0.000665,0.096374,0.003561,0.154513,0.012739,0.000784,0.000422,0.000518,0.002700
1768,0.001205,0.000032,0.998725,0.000040,0.000360,0.001335,0.000391,0.070853,0.004592,0.325704,0.017140,0.001147,0.000450,0.000963,0.003313
1769,0.005307,0.000043,0.996414,0.000020,0.000304,0.000921,0.000239,0.011604,0.002675,0.250494,0.189724,0.001658,0.000275,0.001506,0.007060
1770,0.005183,0.000008,0.996888,0.000037,0.000225,0.000651,0.000500,0.003805,0.002242,0.162340,0.031381,0.001011,0.000344,0.000675,0.005899
1771,0.993623,0.000001,0.100524,0.000001,0.000023,0.000020,0.001368,0.000222,0.001069,0.035795,0.550253,0.000450,0.000047,0.000779,0.000416
1772,0.000163,0.000000,0.000040,0.999784,0.000168,0.000012,0.000323,0.000330,0.000747,0.006294,0.099131,0.000145,0.000017,0.000012,0.000050
1773,0.002857,0.000019,0.997218,0.000020,0.000550,0.001481,0.000292,0.003339,0.001668,0.553914,0.057745,0.001064,0.001021,0.001754,0.003845
1774,0.002121,0.000018,0.996253,0.000012,0.001533,0.001103,0.000313,0.006186,0.000912,0.174375,0.017394,0.000932,0.001008,0.000985,0.003004
1775,0.001162,0.000009,0.997696,0.000015,0.002622,0.002796,0.000888,0.026469,0.001384,0.157047,0.022868,0.001281,0.001444,0.000688,0.003598
1776,0.003539,0.000002,0.994014,0.000090,0.005220,0.003352,0.001364,0.014221,0.003210,0.110114,0.045209,0.002262,0.002202,0.001100,0.003268
1777,0.000108,0.000009,0.999771,0.000031,0.000240,0.000547,0.000152,0.520286,0.003007,0.026884,0.030956,0.000730,0.000179,0.000497,0.003550
1778,0.000767,0.000004,0.999334,0.000031,0.000231,0.000319,0.000087,0.060150,0.003067,0.004822,0.167196,0.001865,0.000131,0.000553,0.007207
1779,0.000254,0.000003,0.999753,0.000018,0.000104,0.000268,0.000071,0.071173,0.003625,0.008041,0.095727,0.001924,0.000187,0.001112,0.006975
1780,0.000318,0.000002,0.999599,0.000018,0.000085,0.000110,0.000024,0.692738,0.001321,0.005133,0.070030,0.000416,0.000110,0.000615,0.002289
1781,0.000220,0.000009,0.999560,0.000011,0.000016,0.000059,0.000018,0.989984,0.000560,0.007754,0.001452,0.000035,0.000085,0.000136,0.000450
1782,0.000852,0.000002,0.999542,0.000005,0.000024,0.000104,0.000066,0.596781,0.001452,0.076794,0.014299,0.000130,0.000102,0.000158,0.000886
1783,0.000719,0.000000,0.000253,0.998699,0.000841,0.000032,0.000213,0.000385,0.001333,0.137611,0.798760,0.000239,0.000019,0.000029,0.000050
1784,0.000732,0.000001,0.999698,0.000002,0.000047,0.000132,0.000138,0.054182,0.002914,0.108388,0.253528,0.000746,0.000138,0.000443,0.003816
1785,0.021342,0.000001,0.993042,0.000005,0.000071,0.000171,0.000208,0.002682,0.001394,0.048778,0.226209,0.001238,0.000292,0.001221,0.006348
1786,0.017593,0.000001,0.994421,0.000003,0.000060,0.000199,0.000204,0.034254,0.002687,0.075398,0.065187,0.000641,0.000369,0.001192,0.003930
1787,0.021988,0.000001,0.991915,0.000002,0.000108,0.000327,0.000065,0.029163,0.002000,0.034688,0.120947,0.000843,0.000453,0.001010,0.004930
1788,0.034810,0.000003,0.985909,0.000025,0.000232,0.000631,0.000183,0.695874,0.001635,0.036035,0.017755,0.000456,0.000784,0.000586,0.002172
1789,0.004370,0.000012,0.993895,0.000177,0.000408,0.000465,0.000162,0.949398,0.001785,0.061575,0.005567,0.000247,0.000715,0.000870,0.001000
1790,0.000186,0.000002,0.999797,0.000017,0.000041,0.000123,0.000037,0.953281,0.000881,0.062685,0.004897,0.000095,0.000229,0.000387,0.001299
1791,0.000108,0.000002,0.999921,0.000014,0.000021,0.000086,0.000053,0.967024,0.001576,0.025141,0.007394,0.000120,0.000106,0.000322,0.002195
1792,0.000135,0.000003,0.999916,0.000012,0.000012,0.000047,0.000025,0.959390,0.001429,0.009311,0.007322,0.000093,0.000061,0.000312,0.002812
1793,0.000109,0.000002,0.999938,0.000008,0.000007,0.000034,0.000022,0.949429,0.001299,0.006561,0.007739,0.000083,0.000045,0.000270,0.002969
1794,0.000003,0.000000,0.000025,0.999972,0.000083,0.000005,0.000112,0.000507,0.001561,0.321778,0.176774,0.000076,0.000009,0.000006,0.000006
1795,0.000102,0.000002,0.999942,0.000008,0.000007,0.000032,0.000022,0.947320,0.001323,0.006419,0.008099,0.000083,0.000045,0.000274,0.002916
1796,0.000703,0.000003,0.999499,0.000006,0.000052,0.000191,0.000072,0.923810,0.002386,0.012867,0.002861,0.000168,0.000111,0.000135,0.000617
1797,0.000452,0.000003,0.999654,0.000017,0.000029,0.000122,0.000039,0.870691,0.002032,0.009379,0.003587,0.000181,0.000072,0.000147,0.001251
1798,0.000040,0.000002,0.999977,0.000005,0.000039,0.000285,0.000164,0.023635,0.003523,0.881238,0.087610,0.000644,0.000587,0.001626,0.003258
1799,0.001694,0.000006,0.999381,0.000088,0.000130,0.000192,0.000035,0.307734,0.001410,0.203646,0.007021,0.000282,0.000157,0.000692,0.001319
1800,0.003370,0.000002,0.998842,0.000077,0.000242,0.000302,0.000087,0.174036,0.001192,0.446032,0.016212,0.000338,0.000360,0.000514,0.001396
1801,0.003102,0.000001,0.997818,0.000036,0.000325,0.000548,0.000119,0.012098,0.001322,0.254134,0.063701,0.001001,0.000615,0.001231,0.004098
1802,0.016630,0.000001,0.993759,0.000019,0.000193,0.000332,0.000096,0.009454,0.001006,0.114528,0.239005,0.001065,0.000524,0.001744,0.004759
1803,0.003518,0.000003,0.997889,0.000068,0.000186,0.000356,0.000123,0.677851,0.001580,0.086563,0.017642,0.000345,0.000620,0.000692,0.002578
1804,0.000231,0.000006,0.999612,0.000027,0.000055,0.000125,0.000019,0.985445,0.000749,0.016514,0.003748,0.000078,0.000155,0.000326,0.000983
1805,0.000004,0.000000,0.000007,0.999982,0.000023,0.000006,0.000022,0.002833,0.002569,0.008143,0.844696,0.000073,0.000011,0.000006,0.000006
1806,0.000653,0.000003,0.999487,0.000020,0.000030,0.000088,0.000020,0.902844,0.000697,0.018724,0.007619,0.000089,0.000091,0.000340,0.001296
1807,0.000214,0.000002,0.999887,0.000005,0.000015,0.000041,0.000018,0.899310,0.000631,0.044512,0.013217,0.000065,0.000054,0.000157,0.001051
1808,0.000083,0.000003,0.999961,0.000007,0.000052,0.000246,0.000171,0.003384,0.001975,0.947466,0.065256,0.000399,0.000443,0.000998,0.001590
1809,0.000130,0.000005,0.999886,0.000044,0.000081,0.000139,0.000067,0.166825,0.000957,0.526639,0.005700,0.000131,0.000152,0.000275,0.001058
1810,0.000342,0.000008,0.999605,0.000043,0.000071,0.000128,0.000089,0.524583,0.000696,0.204265,0.002763,0.000089,0.000157,0.000209,0.000628
1811,0.000603,0.000005,0.999534,0.000064,0.000080,0.000119,0.000039,0.649823,0.000832,0.132322,0.003557,0.000102,0.000174,0.000235,0.000859
1812,0.000668,0.000003,0.999582,0.000057,0.000077,0.000167,0.000108,0.068317,0.000847,0.378053,0.007154,0.000171,0.000190,0.000272,0.001089
1813,0.001423,0.000001,0.999537,0.000021,0.000044,0.000129,0.000073,0.053565,0.001239,0.225611,0.007369,0.000197,0.000144,0.000251,0.001350
1814,0.002945,0.000002,0.998087,0.000285,0.000183,0.000406,0.000128,0.109617,0.001475,0.148505,0.021769,0.000506,0.000277,0.000582,0.002648
1815,0.000794,0.000001,0.999210,0.000342,0.000112,0.000153,0.000065,0.098914,0.001422,0.028006,0.045932,0.000663,0.000270,0.001099,0.016775
1816,0.000001,0.000001,0.000017,0.999972,0.000053,0.000011,0.000017,0.288331,0.002160,0.001889,0.422987,0.000089,0.000027,0.000018,0.000020
1817,0.002457,0.000002,0.998561,0.000051,0.000238,0.000294,0.000131,0.007376,0.000942,0.175572,0.126118,0.000974,0.000587,0.001537,0.009182
1818,0.003791,0.000000,0.997062,0.000040,0.000445,0.000360,0.000539,0.000929,0.001533,0.074281,0.063945,0.001030,0.001268,0.000826,0.004379
1819,0.002865,0.000000,0.997706,0.000130,0.000089,0.000273,0.000147,0.024473,0.001432,0.114460,0.036343,0.000573,0.001251,0.001363,0.005982
1820,0.002711,0.000002,0.997786,0.000117,0.000249,0.000249,0.000217,0.709957,0.001025,0.073082,0.006140,0.000230,0.000735,0.000642,0.001425
1821,0.002273,0.000034,0.997728,0.000106,0.000101,0.000161,0.000053,0.939874,0.000712,0.063366,0.001964,0.000082,0.000191,0.000347,0.000714
1822,0.002753,0.000016,0.998181,0.000064,0.000093,0.000166,0.000061,0.894864,0.000677,0.088673,0.002517,0.000090,0.000168,0.000250,0.000569
1823,0.001094,0.000014,0.999422,0.000035,0.000043,0.000106,0.000045,0.921628,0.000646,0.103956,0.002217,0.000068,0.000091,0.000199,0.000722
1824,0.001177,0.000005,0.999485,0.000026,0.000046,0.000103,0.000058,0.805266,0.000710,0.136715,0.003689,0.000086,0.000090,0.000166,0.000744
1825,0.000577,0.000007,0.999664,0.000039,0.000034,0.000067,0.000036,0.949299,0.000712,0.061386,0.002808,0.000065,0.000076,0.000181,0.000776
1826,0.001424,0.000003,0.999405,0.000066,0.000069,0.000189,0.000064,0.077611,0.001163,0.723700,0.004274,0.000136,0.000160,0.000249,0.000744
1827,0.000001,0.000000,0.000001,0.999993,0.000023,0.000004,0.000004,0.038345,0.000487,0.000130,0.911035,0.000071,0.000006,0.000006,0.000006
1828,0.000190,0.000014,0.999833,0.000074,0.000085,0.000150,0.000087,0.305917,0.001419,0.319853,0.012980,0.000183,0.000138,0.000363,0.001407
1829,0.001031,0.000003,0.999554,0.000054,0.000081,0.000191,0.000084,0.352249,0.001789,0.281599,0.014346,0.000279,0.000138,0.000409,0.001915
1830,0.000570,0.000003,0.999387,0.000171,0.000108,0.000204,0.000041,0.646407,0.001030,0.066845,0.007558,0.000293,0.000219,0.000979,0.004181
1831,0.001260,0.000001,0.999282,0.000051,0.000141,0.000172,0.000082,0.047969,0.000841,0.123686,0.044196,0.000581,0.000365,0.001682,0.006551
1832,0.014325,0.000001,0.995199,0.000032,0.000329,0.000278,0.000120,0.006315,0.001130,0.139304,0.048191,0.000664,0.001223,0.002096,0.003594
1833,0.010574,0.000001,0.994259,0.000105,0.000219,0.000299,0.000470,0.000548,0.001618,0.144778,0.018688,0.000739,0.001946,0.001583,0.003178
1834,0.012559,0.000004,0.990728,0.000154,0.000197,0.000497,0.000215,0.240970,0.001315,0.043946,0.026428,0.000521,0.001598,0.001253,0.002915
1835,0.000934,0.000016,0.999245,0.000059,0.000047,0.000114,0.000037,0.994591,0.000735,0.008973,0.002055,0.000071,0.000308,0.000391,0.000869
1836,0.000592,0.000010,0.999499,0.000045,0.000027,0.000110,0.000025,0.990882,0.001032,0.006182,0.002634,0.000079,0.000152,0.000280,0.000786
1837,0.000113,0.000005,0.999891,0.000028,0.000014,0.000059,0.000014,0.991831,0.000785,0.005532,0.002843,0.000061,0.000066,0.000259,0.001097
1838,0.000016,0.000001,0.000023,0.999803,0.000461,0.000024,0.000215,0.038359,0.003444,0.004288,0.068838,0.000240,0.000102,0.000049,0.000081
1839,0.000160,0.000004,0.999878,0.000022,0.000010,0.000049,0.000012,0.987940,0.001001,0.004584,0.004157,0.000066,0.000055,0.000255,0.001466
1840,0.000239,0.000002,0.999881,0.000012,0.000007,0.000042,0.000015,0.909416,0.000888,0.004908,0.005469,0.000080,0.000042,0.000232,0.003640
1841,0.000152,0.000002,0.999907,0.000014,0.000008,0.000042,0.000012,0.966757,0.000914,0.007494,0.003344,0.000065,0.000044,0.000189,0.001825
1842,0.000514,0.000006,0.999632,0.000031,0.000018,0.000067,0.000016,0.989547,0.001721,0.005805,0.002843,0.000093,0.000051,0.000228,0.001280
1843,0.000557,0.000011,0.999368,0.000117,0.000284,0.000333,0.000127,0.813067,0.003240,0.028961,0.025750,0.000850,0.000238,0.000947,0.006474
1844,0.002854,0.000001,0.998719,0.000018,0.000069,0.000082,0.000144,0.011230,0.000445,0.018644,0.667773,0.000677,0.000153,0.000609,0.007162
1845,0.044134,0.000001,0.985798,0.000017,0.000192,0.000316,0.000543,0.010793,0.001667,0.088883,0.133494,0.001015,0.000495,0.001081,0.002638
1846,0.006871,0.000001,0.997687,0.000008,0.000088,0.000132,0.000131,0.059537,0.000676,0.037658,0.042890,0.000475,0.000190,0.001015,0.007075
1847,0.000326,0.000016,0.999201,0.000246,0.000138,0.000146,0.000101,0.981456,0.000850,0.009418,0.006311,0.000175,0.000311,0.000570,0.002435
1848,0.000123,0.000011,0.999702,0.000068,0.000023,0.000067,0.000021,0.996257,0.000765,0.004741,0.002737,0.000064,0.000077,0.000220,0.001242
1849,0.000077,0.000000,0.000053,0.999561,0.000798,0.000046,0.000345,0.041213,0.001441,0.009601,0.017680,0.000192,0.000140,0.000036,0.000213
1850,0.000126,0.000009,0.999631,0.000110,0.000028,0.000077,0.000034,0.995545,0.000789,0.004750,0.002978,0.000077,0.000081,0.000240,0.001391
1851,0.000130,0.000011,0.999702,0.000058,0.000018,0.000055,0.000024,0.997101,0.000731,0.003678,0.002281,0.000055,0.000064,0.000199,0.001114
1852,0.000073,0.000005,0.999934,0.000012,0.000049,0.000148,0.000035,0.954058,0.001770,0.041199,0.008906,0.000210,0.000110,0.000293,0.001649
1853,0.001198,0.000003,0.999144,0.000024,0.000410,0.000380,0.000356,0.112369,0.002499,0.114211,0.010877,0.000838,0.000277,0.000456,0.001276
1854,0.005074,0.000004,0.993010,0.000254,0.000649,0.000368,0.000396,0.298109,0.001177,0.056897,0.002880,0.000434,0.000245,0.000527,0.001014
1855,0.003456,0.000002,0.995599,0.000259,0.001159,0.000543,0.000759,0.062003,0.002026,0.074727,0.003137,0.000701,0.000349,0.000585,0.002182
1856,0.002490,0.000001,0.997325,0.000241,0.000839,0.000358,0.000715,0.069074,0.001209,0.112103,0.004422,0.000467,0.000324,0.000363,0.002448
1857,0.001475,0.000000,0.997812,0.000520,0.000306,0.000242,0.000336,0.023323,0.001063,0.077335,0.004234,0.000390,0.000238,0.000365,0.002092
1858,0.001541,0.000000,0.997734,0.000355,0.000366,0.000374,0.000227,0.010058,0.001383,0.109563,0.011839,0.000732,0.000313,0.000411,0.003742
1859,0.002568,0.000000,0.997211,0.001297,0.000294,0.000379,0.000214,0.007724,0.002310,0.108120,0.074300,0.001685,0.000652,0.001896,0.009695
1860,0.000231,0.000000,0.000006,0.999660,0.000268,0.000013,0.000523,0.002617,0.000811,0.012081,0.015086,0.000085,0.000023,0.000013,0.000024
1861,0.002532,0.000001,0.998389,0.000223,0.000169,0.000271,0.000107,0.017034,0.001069,0.079046,0.411595,0.001313,0.000340,0.001674,0.015588
1862,0.001841,0.000002,0.998636,0.000051,0.000503,0.001102,0.000388,0.020765,0.003017,0.081710,0.434751,0.002957,0.000958,0.002040,0.011096
1863,0.001719,0.000002,0.997841,0.000362,0.000953,0.001681,0.000803,0.098235,0.003259,0.239706,0.161709,0.002281,0.002030,0.001795,0.008819
1864,0.001556,0.000001,0.998097,0.000250,0.001944,0.001437,0.000933,0.093904,0.002612,0.151626,0.088858,0.001757,0.002405,0.000931,0.007396
1865,0.021762,0.000002,0.981536,0.000066,0.001015,0.001438,0.000378,0.027719,0.001527,0.125885,0.013996,0.000687,0.002285,0.000491,0.001158
1866,0.005188,0.000005,0.993363,0.000273,0.000712,0.000295,0.000710,0.906868,0.000981,0.017304,0.002118,0.000123,0.000661,0.000287,0.000301
1867,0.001423,0.000003,0.999240,0.000039,0.000100,0.000110,0.000172,0.947584,0.001038,0.013374,0.002423,0.000085,0.000124,0.000218,0.000722
1868,0.000734,0.000004,0.999439,0.000027,0.000072,0.000108,0.000036,0.984790,0.000684,0.014919,0.001393,0.000055,0.000057,0.000096,0.000336
1869,0.000934,0.000007,0.999390,0.000025,0.000053,0.000116,0.000035,0.974485,0.000838,0.009272,0.002373,0.000069,0.000054,0.000091,0.000404
1870,0.001130,0.000012,0.999420,0.000045,0.000070,0.000154,0.000046,0.941288,0.001824,0.010857,0.006715,0.000151,0.000074,0.000165,0.000878
1871,0.000004,0.000000,0.000030,0.999885,0.000125,0.000006,0.000045,0.003793,0.000574,0.094569,0.019166,0.000052,0.000013,0.000009,0.000036
1872,0.001347,0.000009,0.999240,0.000051,0.000054,0.000117,0.000025,0.961637,0.001342,0.008156,0.004600,0.000105,0.000060,0.000144,0.000588
1873,0.001098,0.000009,0.999231,0.000073,0.000073,0.000132,0.000036,0.951539,0.001581,0.009331,0.004600,0.000135,0.000066,0.000174,0.000727
1874,0.001372,0.000014,0.999098,0.000073,0.000082,0.000156,0.000033,0.965573,0.001482,0.008186,0.004473,0.000135,0.000071,0.000196,0.000790
1875,0.000531,0.000004,0.999441,0.000106,0.000123,0.000218,0.000072,0.907131,0.001445,0.017774,0.007660,0.000201,0.000102,0.000174,0.000856
1876,0.000864,0.000007,0.999350,0.000122,0.000275,0.000467,0.000175,0.526391,0.001757,0.041732,0.024538,0.000570,0.000186,0.000352,0.001814
1877,0.002227,0.000005,0.999121,0.000033,0.000132,0.000270,0.000123,0.933708,0.001357,0.013947,0.006716,0.000210,0.000159,0.000233,0.000630
1878,0.016363,0.000003,0.993634,0.000109,0.000386,0.000322,0.000903,0.149584,0.002399,0.013949,0.160038,0.000813,0.000302,0.000302,0.000903
1879,0.007822,0.000029,0.996356,0.000146,0.000351,0.000444,0.000390,0.791295,0.001842,0.009880,0.028695,0.000460,0.000357,0.000369,0.001342
1880,0.037802,0.000008,0.986473,0.000054,0.000502,0.000452,0.000581,0.355979,0.001244,0.013111,0.030824,0.000355,0.000425,0.000253,0.000527
1881,0.003917,0.000028,0.997278,0.000054,0.000167,0.000302,0.000316,0.957102,0.000706,0.008951,0.001560,0.000107,0.000294,0.000154,0.000438
1882,0.992002,0.000005,0.001441,0.000025,0.037737,0.000235,0.004391,0.001492,0.003241,0.047861,0.206564,0.002180,0.000545,0.001233,0.000914
1883,0.000056,0.000000,0.000002,0.999711,0.000477,0.000012,0.000438,0.000521,0.000745,0.008291,0.011121,0.000071,0.000014,0.000008,0.000019
1884,0.001638,0.000006,0.998895,0.000050,0.000114,0.000193,0.000250,0.969351,0.001249,0.007206,0.001817,0.000112,0.000271,0.000153,0.000561
1885,0.000601,0.000002,0.999510,0.000040,0.000097,0.000167,0.000297,0.960178,0.001068,0.010235,0.001577,0.000107,0.000219,0.000149,0.000746
1886,0.000835,0.000002,0.999309,0.000035,0.000074,0.000168,0.000215,0.928024,0.001181,0.009508,0.002018,0.000125,0.000169,0.000124,0.001080
1887,0.001248,0.000003,0.999230,0.000025,0.000075,0.000156,0.000301,0.952672,0.001274,0.008056,0.001370,0.000115,0.000136,0.000118,0.000892
1888,0.001102,0.000002,0.999389,0.000012,0.000069,0.000160,0.000244,0.889850,0.001492,0.006110,0.002685,0.000155,0.000101,0.000114,0.001370
1889,0.001271,0.000005,0.999257,0.000027,0.000067,0.000133,0.000207,0.953063,0.001443,0.004761,0.002189,0.000127,0.000113,0.000119,0.001108
1890,0.001390,0.000005,0.999273,0.000040,0.000070,0.000193,0.000277,0.935194,0.001626,0.010911,0.002915,0.000176,0.000126,0.000143,0.001228
1891,0.000398,0.000002,0.999771,0.000054,0.000068,0.000238,0.000123,0.384973,0.002273,0.039126,0.024779,0.000634,0.000188,0.000610,0.009087
1892,0.003037,0.000001,0.998066,0.000033,0.000217,0.000414,0.000202,0.143591,0.004703,0.011234,0.099997,0.001364,0.000303,0.000526,0.002262
1893,0.001599,0.000000,0.998597,0.000014,0.000088,0.000204,0.000111,0.026887,0.001543,0.009340,0.195489,0.000877,0.000312,0.000400,0.002928
1894,0.000065,0.000000,0.000002,0.999694,0.000518,0.000012,0.000385,0.000512,0.000721,0.009216,0.010894,0.000070,0.000014,0.000008,0.000019
1895,0.000957,0.000000,0.999127,0.000101,0.000096,0.000168,0.000230,0.028477,0.002264,0.020039,0.090169,0.000925,0.000422,0.000849,0.005761
1896,0.005166,0.000002,0.996809,0.000070,0.000095,0.000215,0.000163,0.200244,0.001372,0.019713,0.048189,0.000403,0.000530,0.000413,0.001811
1897,0.001540,0.000002,0.999055,0.000028,0.000183,0.000286,0.000663,0.427754,0.001898,0.038342,0.022096,0.000362,0.001000,0.000310,0.000996
1898,0.000230,0.000002,0.999849,0.000026,0.000093,0.000129,0.000467,0.909728,0.001214,0.023315,0.005597,0.000158,0.000338,0.000277,0.001390
1899,0.000606,0.000002,0.999521,0.000025,0.000074,0.000143,0.000356,0.809964,0.001110,0.014270,0.003147,0.000156,0.000252,0.000178,0.001097
1900,0.000388,0.000000,0.999702,0.000009,0.000054,0.000160,0.000395,0.534569,0.001391,0.015833,0.003418,0.000202,0.000182,0.000174,0.001401
1901,0.000169,0.000000,0.999839,0.000007,0.000055,0.000148,0.000248,0.543043,0.001291,0.017611,0.005700,0.000235,0.000151,0.000168,0.002330
1902,0.000182,0.000001,0.999850,0.000005,0.000053,0.000153,0.000170,0.731336,0.001450,0.013818,0.003497,0.000200,0.000128,0.000149,0.001570
1903,0.000275,0.000001,0.999968,0.000018,0.000026,0.000016,0.000073,0.004974,0.000233,0.018337,0.001673,0.000143,0.000063,0.010271,0.846902
1904,0.000519,0.000000,0.999950,0.000009,0.000015,0.000003,0.000013,0.000052,0.000034,0.000432,0.000216,0.000054,0.000012,0.001000,0.999801
1905,0.004135,0.000001,0.000715,0.995160,0.001089,0.000106,0.000858,0.000473,0.002543,0.926266,0.168945,0.000329,0.000057,0.000089,0.000066
1906,0.000967,0.000001,0.999799,0.000014,0.000033,0.000011,0.000017,0.000486,0.000102,0.000895,0.002547,0.000133,0.000036,0.001096,0.991492
1907,0.000179,0.000000,0.999958,0.000005,0.000006,0.000001,0.000006,0.000015,0.000022,0.000050,0.000476,0.000036,0.000006,0.000851,0.999549
1908,0.000949,0.000002,0.999908,0.000010,0.000022,0.000013,0.000075,0.000029,0.000063,0.028099,0.000589,0.000073,0.000064,0.005451,0.997134
1909,0.000197,0.000002,0.999946,0.000004,0.000007,0.000002,0.000003,0.000383,0.000016,0.000140,0.000005,0.000008,0.000006,0.000268,0.999781
1910,0.000160,0.000003,0.999945,0.000007,0.000007,0.000002,0.000002,0.006074,0.000013,0.000088,0.000009,0.000006,0.000004,0.000198,0.998197
1911,0.000058,0.000001,0.999979,0.000005,0.000003,0.000001,0.000001,0.003963,0.000009,0.000075,0.000006,0.000003,0.000002,0.000189,0.998399
1912,0.000114,0.000001,0.999973,0.000013,0.000007,0.000002,0.000004,0.000872,0.000023,0.000491,0.000026,0.000010,0.000004,0.000501,0.997892
1913,0.000066,0.000001,0.999969,0.000019,0.000009,0.000005,0.000010,0.006495,0.000072,0.001330,0.000207,0.000027,0.000010,0.000455,0.977614
1914,0.000144,0.000002,0.999964,0.000017,0.000014,0.000008,0.000016,0.017736,0.000143,0.001462,0.000299,0.000048,0.000019,0.000660,0.940411
1915,0.000368,0.000001,0.999888,0.000036,0.000027,0.000013,0.000015,0.042224,0.000109,0.002338,0.000138,0.000046,0.000016,0.000707,0.930760
1916,0.005509,0.000001,0.000004,0.998570,0.002861,0.000126,0.011969,0.001714,0.002796,0.125272,0.029177,0.000484,0.000128,0.000027,0.000049
1917,0.000281,0.000001,0.999927,0.000007,0.000020,0.000008,0.000014,0.000523,0.000096,0.001155,0.000237,0.000076,0.000014,0.001130,0.998603
1918,0.000219,0.000001,0.999681,0.000061,0.000037,0.000029,0.000051,0.000092,0.000203,0.008971,0.001310,0.000235,0.000065,0.000976,0.886010
1919,0.000293,0.000000,0.999769,0.000076,0.000023,0.000030,0.000386,0.000096,0.000477,0.012764,0.004694,0.000441,0.000179,0.004111,0.746804
1920,0.000288,0.000001,0.999830,0.000044,0.000074,0.000035,0.000103,0.000277,0.000220,0.012259,0.004685,0.000392,0.000151,0.005195,0.961354
1921,0.001909,0.000002,0.999695,0.000009,0.000042,0.000023,0.000054,0.000067,0.000089,0.005231,0.000795,0.000132,0.000053,0.002957,0.994703
1922,0.000609,0.000013,0.999640,0.000085,0.000028,0.000031,0.000015,0.563687,0.000335,0.001471,0.000331,0.000060,0.000064,0.001001,0.570038
1923,0.000164,0.000002,0.999909,0.000027,0.000101,0.000031,0.000027,0.037164,0.000152,0.005572,0.000553,0.000086,0.000091,0.000687,0.949251
1924,0.000036,0.000002,0.999983,0.000022,0.000023,0.000010,0.000016,0.305498,0.000149,0.001817,0.000385,0.000040,0.000040,0.000671,0.930794
1925,0.000036,0.000002,0.999983,0.000025,0.000037,0.000014,0.000025,0.201293,0.000156,0.002952,0.000562,0.000059,0.000038,0.000791,0.958393
1926,0.000020,0.000003,0.999989,0.000012,0.000017,0.000009,0.000012,0.480455,0.000158,0.001983,0.000378,0.000034,0.000020,0.000473,0.912640
1927,0.000011,0.000000,0.000000,0.999965,0.000255,0.000017,0.000602,0.000229,0.000868,0.013866,0.038734,0.000123,0.000020,0.000007,0.000005
1928,0.000033,0.000004,0.999980,0.000018,0.000021,0.000011,0.000013,0.288548,0.000158,0.001541,0.000258,0.000036,0.000019,0.000446,0.953202
1929,0.000064,0.000002,0.999979,0.000015,0.000019,0.000009,0.000014,0.033050,0.000124,0.001159,0.000326,0.000048,0.000018,0.000537,0.982216
1930,0.000135,0.000001,0.999963,0.000040,0.000028,0.000019,0.000027,0.033083,0.000201,0.001820,0.000524,0.000099,0.000036,0.001122,0.966748
1931,0.000218,0.000003,0.999947,0.000044,0.000059,0.000012,0.000020,0.006899,0.000116,0.000628,0.000525,0.000109,0.000022,0.002097,0.997684
1932,0.000395,0.000002,0.999857,0.000176,0.000086,0.000037,0.000038,0.132456,0.000379,0.005993,0.004253,0.000231,0.000090,0.002492,0.903548
1933,0.003222,0.000007,0.997858,0.000795,0.000068,0.000077,0.000120,0.471828,0.000840,0.004136,0.000904,0.000236,0.000162,0.001670,0.136559
1934,0.002494,0.000002,0.998380,0.000414,0.000226,0.000090,0.000029,0.282532,0.000362,0.015059,0.001805,0.000256,0.000140,0.001593,0.460312
1935,0.000207,0.000001,0.999900,0.000024,0.000125,0.000100,0.000032,0.407665,0.000329,0.091395,0.006604,0.000245,0.000164,0.001691,0.280035
1936,0.000339,0.000002,0.999764,0.000027,0.000314,0.000147,0.000023,0.392702,0.000200,0.057566,0.006460,0.000242,0.000121,0.001832,0.452766
